project,run_id,run_name,step,metric,value
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,time/hrs,17.04330564558506
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,loss/total,0.005039172247052193
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,debug/z_std,0.9920130372047424
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,loss/mse,0.0011093000648543239
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,stats/psnr,29.549510955810547
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,loss/lpips,0.019649360328912735
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95600,stats/keep_prob,0.572452187538147
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,stats/masked_frac,0.416595458984375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,time/hrs,17.061112478706573
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,loss/total,0.007898299023509026
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,debug/z_std,0.9913762211799622
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,loss/mse,0.0015614525182172656
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,stats/psnr,28.06471061706543
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,loss/lpips,0.031684231013059616
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95700,stats/keep_prob,0.5827102661132812
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,stats/masked_frac,0.469207763671875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,time/hrs,17.07891852259636
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,loss/total,0.006501091178506613
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,debug/z_std,0.9902932047843933
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,loss/mse,0.0014453543117269874
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,stats/psnr,28.400259017944336
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,loss/lpips,0.025278683751821518
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95800,stats/keep_prob,0.5290382504463196
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,stats/masked_frac,0.4924774169921875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,time/hrs,17.09673206806183
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,loss/total,0.007724845316261053
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,debug/z_std,0.9915521740913391
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,loss/mse,0.0016292632790282369
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,stats/psnr,27.88008689880371
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,loss/lpips,0.03047790937125683
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,95900,stats/keep_prob,0.5075733661651611
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,stats/masked_frac,0.4312286376953125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,time/hrs,17.114546692437596
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,loss/total,0.008713101968169212
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,debug/z_std,0.9913583397865295
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,loss/mse,0.0021981324534863234
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,stats/psnr,26.579463958740234
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,loss/lpips,0.0325748473405838
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96000,stats/keep_prob,0.5691989660263062
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,stats/masked_frac,0.4370269775390625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,time/hrs,17.13244714068042
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,loss/total,0.005984150804579258
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,debug/z_std,0.9930938482284546
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,loss/mse,0.00142911565490067
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,stats/psnr,28.44932746887207
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,loss/lpips,0.022775176912546158
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96100,stats/keep_prob,0.5624845623970032
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,stats/masked_frac,0.444732666015625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,time/hrs,17.15025352789296
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,loss/total,0.005945122800767422
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,debug/z_std,0.9913957715034485
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,loss/mse,0.0012773264897987247
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,stats/psnr,28.936981201171875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,loss/lpips,0.023338980972766876
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96200,stats/keep_prob,0.559451699256897
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,stats/masked_frac,0.4232330322265625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,time/hrs,17.16806639538871
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,loss/total,0.005550690460950136
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,debug/z_std,0.9922667741775513
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,loss/mse,0.001436526537872851
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,stats/psnr,28.426864624023438
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,loss/lpips,0.020570820197463036
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96300,stats/keep_prob,0.5776723623275757
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,stats/masked_frac,0.44207763671875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,time/hrs,17.185875738859178
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,loss/total,0.006714663468301296
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,debug/z_std,0.9919662475585938
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,loss/mse,0.0013429777463898063
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,stats/psnr,28.71931266784668
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,loss/lpips,0.026858428493142128
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96400,stats/keep_prob,0.5567489862442017
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,stats/masked_frac,0.4267730712890625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,time/hrs,17.203683377040758
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,loss/total,0.005890106316655874
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,debug/z_std,0.9905266761779785
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,loss/mse,0.0013202520785853267
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,stats/psnr,28.79343032836914
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,loss/lpips,0.022849269211292267
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96500,stats/keep_prob,0.574874222278595
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,stats/masked_frac,0.457061767578125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,time/hrs,17.22156372414695
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,loss/total,0.007545335218310356
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,debug/z_std,0.9918429851531982
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,loss/mse,0.0015871358336880803
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,stats/psnr,27.993860244750977
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,loss/lpips,0.02979099750518799
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96600,stats/keep_prob,0.5426359176635742
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,stats/masked_frac,0.4596710205078125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,time/hrs,17.239369168943828
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,loss/total,0.007415506988763809
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,debug/z_std,0.9919717311859131
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,loss/mse,0.001302925287745893
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,stats/psnr,28.850805282592773
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,loss/lpips,0.030562907457351685
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96700,stats/keep_prob,0.5396559238433838
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,stats/masked_frac,0.4792022705078125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,time/hrs,17.25717323826419
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,loss/total,0.005039064213633537
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,debug/z_std,0.9916270971298218
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,loss/mse,0.0011761114001274109
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,stats/psnr,29.295516967773438
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,loss/lpips,0.019314762204885483
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96800,stats/keep_prob,0.5188086032867432
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,stats/masked_frac,0.473602294921875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,time/hrs,17.274979279504883
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,loss/total,0.0073298797942698
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,debug/z_std,0.9911103248596191
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,loss/mse,0.0013514785096049309
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,stats/psnr,28.691909790039062
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,loss/lpips,0.029892005026340485
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,96900,stats/keep_prob,0.5277119874954224
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,stats/masked_frac,0.431243896484375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,time/hrs,17.292786383562618
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,loss/total,0.0045252274721860886
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,debug/z_std,0.9911096096038818
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,loss/mse,0.0012265892000868917
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,stats/psnr,29.113008499145508
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,loss/lpips,0.016493191942572594
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97000,stats/keep_prob,0.5678601861000061
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,stats/masked_frac,0.46636962890625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,time/hrs,17.310690992805693
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,loss/total,0.008044347167015076
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,debug/z_std,0.9913554787635803
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,loss/mse,0.0012986029032617807
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,stats/psnr,28.865238189697266
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,loss/lpips,0.033728718757629395
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97100,stats/keep_prob,0.5349977016448975
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,stats/masked_frac,0.5253143310546875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,time/hrs,17.32850014269352
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,loss/total,0.007838141173124313
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,debug/z_std,0.9939438700675964
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,loss/mse,0.0015612244606018066
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,stats/psnr,28.06534767150879
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,loss/lpips,0.031384579837322235
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97200,stats/keep_prob,0.47378766536712646
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,stats/masked_frac,0.431884765625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,time/hrs,17.346319069597456
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,loss/total,0.007968582212924957
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,debug/z_std,0.99130779504776
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,loss/mse,0.001455081976018846
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,stats/psnr,28.371126174926758
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,loss/lpips,0.032567501068115234
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97300,stats/keep_prob,0.5704643130302429
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,stats/masked_frac,0.47857666015625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,time/hrs,17.36413372867637
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,loss/total,0.00792188011109829
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,debug/z_std,0.9912324547767639
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,loss/mse,0.0015580084873363376
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,stats/psnr,28.074302673339844
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,loss/lpips,0.031819358468055725
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97400,stats/keep_prob,0.5210602879524231
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,stats/masked_frac,0.4932098388671875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,time/hrs,17.381938523252806
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,loss/total,0.006312396842986345
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,debug/z_std,0.9901010990142822
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,loss/mse,0.0012353365309536457
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,stats/psnr,29.0821475982666
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,loss/lpips,0.025385301560163498
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97500,stats/keep_prob,0.5085537433624268
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,stats/masked_frac,0.4344940185546875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,time/hrs,17.399833909339375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,loss/total,0.007220886647701263
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,debug/z_std,0.9920516014099121
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,loss/mse,0.001541160512715578
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,stats/psnr,28.12152099609375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,loss/lpips,0.028398629277944565
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97600,stats/keep_prob,0.5666747689247131
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,stats/masked_frac,0.3972625732421875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,time/hrs,17.41763086511029
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,loss/total,0.005825858563184738
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,debug/z_std,0.989952802658081
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,loss/mse,0.0013554024044424295
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,stats/psnr,28.679317474365234
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,loss/lpips,0.022352278232574463
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97700,stats/keep_prob,0.6015012860298157
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,stats/masked_frac,0.4801025390625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,time/hrs,17.43543669713868
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,loss/total,0.00970942247658968
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,debug/z_std,0.9931964874267578
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,loss/mse,0.0018416743259876966
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,stats/psnr,27.347871780395508
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,loss/lpips,0.03933873772621155
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97800,stats/keep_prob,0.5176159739494324
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,stats/masked_frac,0.4289093017578125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,time/hrs,17.45325703051355
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,loss/total,0.004725847393274307
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,debug/z_std,0.9913768172264099
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,loss/mse,0.001066309865564108
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,stats/psnr,29.72116470336914
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,loss/lpips,0.01829768717288971
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,97900,stats/keep_prob,0.5706561803817749
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,stats/masked_frac,0.468292236328125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,time/hrs,17.471074978775448
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,loss/total,0.0064142500050365925
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,debug/z_std,0.990768551826477
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,loss/mse,0.001414577360264957
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,stats/psnr,28.493732452392578
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,loss/lpips,0.024998361244797707
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98000,stats/keep_prob,0.5321248769760132
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,stats/masked_frac,0.452728271484375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,time/hrs,17.488956219156584
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,loss/total,0.00700033362954855
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,debug/z_std,0.9903648495674133
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,loss/mse,0.0012378596002236009
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,stats/psnr,29.073287963867188
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,loss/lpips,0.02881237119436264
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98100,stats/keep_prob,0.5479384660720825
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,stats/masked_frac,0.5313720703125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,time/hrs,17.506765848265754
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,loss/total,0.009417133405804634
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,debug/z_std,0.9911685585975647
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,loss/mse,0.0014208363136276603
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,stats/psnr,28.474559783935547
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,loss/lpips,0.03998148441314697
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98200,stats/keep_prob,0.46707776188850403
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,stats/masked_frac,0.4549560546875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,time/hrs,17.52460599594646
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,loss/total,0.008328002877533436
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,debug/z_std,0.9911693334579468
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,loss/mse,0.0016756778350099921
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,stats/psnr,27.758094787597656
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,loss/lpips,0.033261626958847046
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98300,stats/keep_prob,0.5471876263618469
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,stats/masked_frac,0.46600341796875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,time/hrs,17.5424131897423
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,loss/total,0.00941970944404602
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,debug/z_std,0.990218997001648
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,loss/mse,0.0017289260867983103
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,stats/psnr,27.622238159179688
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,amp/scale,2097152
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,98400,loss/lpips,0.03845391422510147
